2.,"Table 5E‑2 Parameter to be checked Requirements Frequency of control Volume As defined locally All units Granulocyte content per final unit > 5 × 109 All units Storage and transport As for Granulocytes, Apheresis with the following addition: • At the very latest, transfusion should commence by midnight on the day following donation (day 1). Labelling As for Granulocytes, Apheresis with the following addition: • The number of donations combined to make the pool. Warnings As for Granulocytes, Apheresis. 276 Chapter 6 Component monographs for intrauterine, neonatal and infant use Part A. Component monographs used for intrauterine transfusion A-"
0.,"85 All units Storage and transport The storage and transport conditions are as for the source components. Red Cells, IUT should be used within 5 days of donation. Red Cells, IUT should be irradiated and used within 24 hours of irradiation. Labelling The additional and/or amended labelling requirements to those of the source component are: • The relevant blood group phenotype if the maternal antibody is other than anti-RhD; • The modified date and time of preparation; • The modified date and time of expiry; • The name of the anticoagulant or additive solution; • Additional component information, e.g. irradiated (as appropriate); • The volume or weight of the blood component; • The haematocrit of the blood component. Warnings Compatibility of this component with maternal serum/plasma should be verified by suitable pre-transfusion testing. The rate of transfusion should be controlled to avoid excessive fluctuations in blood volume. As the foetus is at increased risk of transfusion-associated graftversus-host disease (TA-GvHD), the component should be irradiated. 284 Chapter 6 Component monographs for intrauterine, neonatal and infant use Adverse reactions Note: although the component is given to the foetus, because of placental transfer adverse reactions may also affect the mother. The general adverse reactions are outlined in the relevant source component monograph. In addition, the foetus is especially vulnerable to: • Cytomegalovirus infection; • Citrate toxicity; • Metabolic imbalance (e.g. hyperkalaemia); • Transfusion-associated circulatory overload (TACO). A‑"
2.,"Platelets, Leucocyte‑Depleted for Intrauterine Transfusion Definition and properties Platelets, Leucocyte-Depleted for Intrauterine Transfusion (IUT) is a platelet component for intrauterine transfusion used for the correction of severe thrombocytopaenia. It is produced from a single donor either by apheresis or from whole blood. Platelets, IUT should be leucocyte-depleted, irradiated and may be hyperconcentrated. Platelets, IUT contains 45–85 × 109 platelets (on average, 70 × 109) in 50 to 60 mL of suspension medium. Preparation Platelets, IUT is prepared either from Platelets, Apheresis, LD or by leucocyte depletion of Platelets, Pooled, Recovered and, where appropriate, the donation is from an HPA-compatible donor. The component can be concentrated if necessary by removing part of the supernatant solution by centrifugation. This should be followed by a 1-hour rest period. If platelets obtained from the mother are to be transfused, then these should be depleted of plasma and resuspended in an additive solution. Platelets, IUT should be irradiated. 285 Guide to the preparation, use and quality assurance of blood components Requirements and quality control As indicated for the source component, with the additional requirements specified in Table 6A-"
2.,"Table 6A‑2 Parameter to be checked Requirements Frequency of control HPAa Typing When required Volume 50–60 mL All units Platelet content 45–85 × 109 per unit All units a HPA typing of the selected donor, not of the individual component. Storage and transport Storage and transport requirements are as defined for the source component, but the storage time following secondary concentration of Platelets, IUT depends on the concentration factor and should be validated. Labelling The additional and/or amended labelling requirements to those of the source component for Platelets, IUT are: • If components are split for use in neonates and infants, each satellite bag should have a unique unit identity number that allows traceability to the source donation and to other subunits prepared from the same component; • Additional component information, e.g. irradiated, plasma- or supernatant-reduced (if appropriate); • The volume or weight of the blood component; • The platelet count; • The date and time of expiry. 286 Chapter 6 Component monographs for intrauterine, neonatal and infant use Warnings As the foetus is at increased risk of transfusion-associated graftversus-host disease (TA-GvHD), the component should be irradiated. The rate of transfusion should be controlled to avoid excessive fluctuations in blood volume and possible bleeding after puncture should be monitored. Adverse reactions Note: although the component is given to the foetus, because of placental transfer adverse reactions may also affect the mother. The general adverse reactions are outlined in the relevant source component monograph. In addition, the foetus is especially vulnerable to: • Cytomegalovirus infection; • Citrate toxicity; • Transfusion-associated circulatory overload (TACO). 287 Guide to the preparation, use and quality assurance of blood components Part B. Component monographs used for neonatal exchange transfusion B‑"
1.,"Whole Blood, Leucocyte‑Depleted for Exchange Transfusion Definition and properties Whole Blood, Leucocyte-Depleted for Exchange Transfusion (ET) is a form of Whole Blood, LD with the properties as defined in the source monograph. Whole blood, ET should be transfused within 5 days of donation. Exchange transfusion is a special type of massive transfusion. Preparation If the maternal antibody is anti-RhD, the component is prepared from type O RhD-negative red cells. If the maternal antibody is other than anti-RhD, red cells are selected that are antigen-negative for any relevant maternal alloantibodies. Whole Blood, ET should be irradiated: • If there is a prior history of intrauterine transfusion; • For all other patients, unless compelling clinical circumstances indicate that delay would compromise the clinical outcome. Whole Blood, ET should be used within 24 hours of irradiation. Requirements and quality control As indicated for Whole Blood, LD. Storage and transport The storage and transport of Whole Blood, ET is as described in the monograph for Whole Blood, LD. The storage time should not be longer than 24 hours after irradiation and 5 days from donation. Labelling Additional and/or amended labelling requirements to those of Whole Blood, LD are: 288 Chapter 6 Component monographs for intrauterine, neonatal and infant use • Blood group phenotype, if the antibody is other than anti-RhD; • The modified date and time of expiry; • Additional component information, e.g. irradiated (as appropriate). Warnings Blood group compatibility with any maternal alloantibodies is essential. The rate of transfusion should be controlled to avoid excessive fluctuations in blood volume. Adverse reactions In addition to the adverse reactions identified for Whole Blood, LD, particular concerns in the context of newborns undergoing exchange transfusion are: • Metabolic imbalance, including: citrate toxicity, hypocalcaemia, hyperkalaemia, hypoglycaemia, hypokalaemia; • Thrombocytopaenia; • Cytomegalovirus infection; • Transfusion-associated graft-versus-host disease (TA-GvHD), unless irradiated; • Transfusion-associated circulatory overload (TACO); • Haemolytic transfusion reaction; • Hypothermia. B‑"
2.,"Whole Blood, Leucocyte‑Depleted, Plasma‑Reduced for Exchange Transfusion Definition and properties Whole Blood, Leucocyte-Depleted, Plasma-Reduced for Exchange Transfusion (PR, ET) is Whole Blood, ET with a proportion of the plasma removed. Whole Blood, PR, ET should be transfused within 5 days of donation. Exchange transfusion is a special type of massive transfusion. 289 Guide to the preparation, use and quality assurance of blood components Preparation Whole Blood, LD is selected within 5 days from donation and a proportion of the plasma is removed to achieve a clinically prescribed haematocrit. If the maternal antibody is anti-RhD, the component is prepared from a type O RhD-negative donation. If the maternal antibody is other than anti-RhD, red cells are selected that are antigen-negative for any relevant maternal alloantibodies. Whole Blood, PR, ET should be irradiated: • If there is a prior history of intrauterine transfusion; • For all other patients, unless compelling clinical circumstances indicate that delay would compromise the clinical outcome. Whole Blood, PR, ET should be used within 24 hours of irradiation. Requirements and quality control As indicated for Whole Blood, LD, with the additional requirements specified in Table 6B-"
2.,"Table 6B‑2 Parameter to be checked Requirements Frequency of control Haematocrit As clinically prescribed or locally All units defined Storage and transport The storage and transport of Whole Blood, PR, ET is as described in the monograph for Whole Blood, LD. The storage time should not be longer than 24 hours after irradiation and 5 days from donation. Labelling Additional and/or amended labelling requirements to those of Whole Blood, LD are: • Blood group phenotype, if the antibody is other than anti-RhD; 290 Chapter 6 Component monographs for intrauterine, neonatal and infant use • The modified date and time of expiry; • Additional component information, e.g. irradiated, haematocrit (as appropriate). Warnings Blood group compatibility with any maternal alloantibodies is essential. The rate of transfusion should be controlled to avoid excessive fluctuations in blood volume. Adverse reactions In addition to the adverse reactions identified for Whole Blood, LD, particular concerns in the context of newborns undergoing exchange transfusion are: • Metabolic imbalance, including: citrate toxicity, hypocalcaemia, hyperkalaemia, hypoglycaemia, hypokalaemia; • Thrombocytopaenia; • Cytomegalovirus infection; • Transfusion-associated graft-versus-host disease (TA-GvHD), unless irradiated; • Transfusion-associated circulatory overload (TACO); • Haemolytic transfusion reaction; • Hypothermia. B‑"
3.,"Red Cells, Leucocyte‑Depleted, Suspended in Fresh Frozen Plasma, for Exchange Transfusion Definition and properties Red Cells, Leucocyte-Depleted, Suspended in Fresh Frozen Plasma, for Exchange Transfusion (Red Cells, in FFP, ET) is a reconstituted component derived from Red Cells, LD or Red Cells, LD-AS to which Plasma, Fresh Frozen or Plasma, Fresh Frozen, PR is added. Exchange transfusion is a special type of massive transfusion. Preparation Red Cells, LD or Red Cells, LD-AS is selected within 5 days from collection for secondary processing. The supernatant containing the additive solution and/or plasma is removed after centrifugation, and 291 Guide to the preparation, use and quality assurance of blood components then thawed fresh frozen plasma (FFP) is added to reach the clinically required haematocrit. If the maternal antibody is anti-RhD, the component is prepared from type O RhD-negative red cells. If the maternal antibody is other than anti-RhD, red cells are selected that are antigen-negative for any relevant maternal alloantibodies. The red cells and FFP should be ABO-compatible with both mother and infant. Red Cells, in FFP, ET should be irradiated: • If there is a history of prior intrauterine transfusion; • For all other patients, unless compelling clinical circumstances indicate that delay would compromise the clinical outcome. Red Cells, in FFP, ET should be used within 24 hours of irradiation. Requirements and quality control As indicated for the source components (Red Cells, LD; Red Cells, LD-AS and FFP), with the additional requirements specified in Table 6B-"
3.,"Table 6B‑3 Parameter to be checked Requirement Frequency of control Haematocrit As clinically prescribed or locally All units defined Storage and transport The storage and transport of Red Cells, in FFP, ET is as described in the monograph for Red Cells, LD or Red Cells, LD-AS. In addition, storage time should not be longer than 24 hours after reconstitution and irradiation and 5 days from the red cell donation. Labelling The additional and/or amended labelling requirements to those of the reconstituting components are: 292 Chapter 6 Component monographs for intrauterine, neonatal and infant use • A new unique identity number by which the source donation identity numbers should be traceable; • The name of the blood component; • The ABO and RhD group of the red cells; • Blood group phenotype, if the antibody is other than anti-RhD; • The date and time of preparation; • The new date and time of expiry; • Additional component information, e.g. irradiated, haematocrit (as appropriate). Warnings Compatibility of Red Cells, in FFP, ET with the intended recipient should be verified by suitable pre-transfusion testing. Blood group compatibility with any maternal antibodies is essential. The rate of transfusion should be controlled to avoid excessive fluctuations in blood volume. Adverse reactions The side-effects correspond to those of the two constituent components. Particular concerns in the context of newborns undergoing exchange transfusion are: • Metabolic imbalance, including: citrate toxicity, hypocalcaemia, hyperkalaemia, hypoglycaemia, hypokalaemia; • Thrombocytopaenia; • Cytomegalovirus infection; • Transfusion-associated graft-versus-host disease (TA-GvHD), unless irradiated; • Transfusion-associated circulatory overload (TACO); • Haemolytic transfusion reaction; • Hypothermia. 293 Guide to the preparation, use and quality assurance of blood components Part C. Component (small‑volume) monographs for neonatal and infant transfusion C‑"
1.,"Table 6C‑1 Parameter to be checked Requirement Frequency of control Volume 25–100 mL per unit All units Storage and transport Storage and transport requirements are as described for the primary source red cell component. The storage time should not exceed that of the original component. 294 Chapter 6 Component monographs for intrauterine, neonatal and infant use The component may be irradiated at any time up to 28 days following collection as long as the component is transfused immediately following irradiation. If the irradiated component is to be stored then irradiation may be undertaken up to 14 days following collection and the component stored for up to 48 hours. This period may be extended to 14 days when effective mechanisms are in place to avoid such units being transfused in large-volume and/or rapid transfusion clinical settings. Labelling The additional and/or amended labelling requirements to those of the primary red cell component are: • If components are split for use in neonates and infants, each satellite bag should have a unique unit identity number that allows traceability to the source donation and to other subunits prepared from the same component; • The name of the blood component; • Additional component information, e.g. irradiated (if appropriate); • The volume or weight of the component; • The date and time of expiry. Warnings Transfusion rates should be carefully controlled. Red Cells for Neonatal and Infant Small-Volume Transfusion should not be used for rapid transfusion or large-volume transfusion, unless used within 5 days from the source red cell donation. Adverse reactions Adverse reactions are those of the primary component selected for secondary processing. In addition, of particular concern for infants and neonates are: • Metabolic imbalance (e.g. hyperkalaemia in massive transfusion or if rapidly transfused); • Citrate toxicity; • Transfusion-associated circulatory overload (TACO); 295 Guide to the preparation, use and quality assurance of blood components • Cytomegalovirus infection; • Transfusion-associated graft-versus-host disease (TA-GvHD), unless the component is irradiated. 296 Chapter 7 Blood components for topical use or injection"
7.0.,"Overview The components described in this chapter are those for topical use or injection. In recent years, novel preparations originating from blood components (autologous or allogeneic) have been used in various clinical situations. Examples include serum or plasma eye drops and several platelet preparations. Serum eye drops have become a commonly used therapy for dry eye treatment as they offer potential advantages over traditional therapies. Platelet preparations, including platelet-rich plasma (PRP), platelet gel, platelet-rich fibrin (PRF) and platelet lysate eye drops, are emerging products but their clinical efficacy remains uncertain. In addition, several techniques for the manufacture of platelet preparations are available, with each method yielding a different product with different composition of biologically active substances and potential uses. As a result, specific monographs for platelet preparations have not been included in this edition of the Guide. 297 Guide to the preparation, use and quality assurance of blood components The component monograph for Serum Eye Drops has a standardised structure consistent with other components in the Guide, which encompasses the headings listed below. Definition and properties Here, information is given about the component, including its origin, the active constituents and contaminating cells (if appropriate). Preparation Here, a short description is given about the method(s) of preparation. Requirements and quality control Typical component-specific testing parameters for quality control are given in tables, which are formatted as follows: Parameter to be checked Requirements Frequency of control If appropriate, the requirements may be met by performing the test on the donation sample that was taken as part of the donor screening process in place of individual component testing. The monographs provide advice on frequency of control. An alternative approach to identify the number of units to be tested is statistical process control (SPC) (see Appendix 3). Quality control may be carried out either as a separate procedure for the given component or as a routine part of the preparation of all components. Storage and transport Mandatory storage and transport conditions for each blood component are given. Labelling The labelling should comply with relevant legislation and, where in place, international agreements. The required information should be shown on the label or contained in the component information leaflet. 298 Chapter 7 Blood components for topical use or injection Warnings Typical warnings and adverse reactions are described that should be communicated to the physician in written form, such as in a component information leaflet. Topical components Component Technical information Volume Other (mL per unit) A-"
1.,"Serum eye drops Definition and properties Serum Eye Drops, both autologous and allogeneic, is a component prepared from the serum after coagulation of whole blood collected without anticoagulant. The serum, either undiluted or diluted in saline, is dispensed in small aliquots into eye dropper bottles or suitable dispensers. Serum Eye Drops have a potential advantage over traditional therapies for dry eye syndrome and persistent epithelial defects because human serum not only replicates the mechanical functions of tears (lubricating the eyelid, and rinsing particles from the ocular surface), but also serves as a lacrimal substitute, containing many of the same growth factors and other biochemical components that are present in natural tears. Preparation Whole blood that has been collected using a blood bag system without anticoagulant is allowed to clot for 6–24 hours at room temperature (depending on national requirements). The fluid part is separated after employing hard-spin centrifugation, if necessary followed by a second hard-spin centrifugation to result in a clear serum component. The serum is frozen within a timeframe validated 299 Guide to the preparation, use and quality assurance of blood components to meet the component specification. Using a validated freezing process, a core temperature of below – 25°C should be achieved for the serum within 1 hour. Aliquoting can be performed before freezing, or later in time by rapidly thawing serum, immediate aliquoting and rapid freezing of the aliquots. For allogeneic Serum Eye Drops, to ensure ABO compatibility and minimise anti-HLA antibody titres, male donors with AB blood type and without blood transfusion history should preferably be selected. To reduce the natural variability in serum composition, pooling can be considered. Pooling of donations increases donor exposure; therefore, the rationale for pooling, including the number of donations in the pool, must be justified with a risk assessment that must include consideration of further measures to mitigate the risk of infection transmission from donor to recipients. Quarantining for 4 months, followed by retesting for the relevant infectious disease markers on the donor’s subsequent donation, is recommended to enhance product safety. If the outcome of this further screening is negative, the serum can be released for clinical application. If the initial screening includes NAT, and if appropriate donor-referral criteria and donor-compliance monitoring are in place to cover the risk of window-period infections, this quarantine period may not be necessary. Eye-drop preparation must be carried out using aseptic technique. If the process involves open dispensing, clean rooms must be used for eye-drop manufacture. It is strongly recommended that a closed system is used for aliquoting. Microbiological control for each batch is mandatory (GPG"
6.,"6). Requirements and quality control Table 7A-1 lists the requirements for Serum Eye Drops for topical use. Additional testing may be required to comply with national requirements (see also Chapter 10, Screening for markers of transfusion-transmissible infection). 300 Chapter 7 Blood components for topical use or injection Table 7A‑1 Parameter to be checked Requirements Frequency of control ABO, RhD Grouping All units Anti-HIV 1 & 2 Negative by approved screening All units test HBsAg Negative by approved screening All units test Anti-HCV Negative by approved screening All units test Volume Stated volume ± 10 % As determined by SPC Leakage No leakage in any part of All units container Microbial controla No growth or sterile filtration Per batch, number of containers determined by SPC a Microbial control to be performed where sterile filtration is not performed. Storage and transport Serum Eye Drops should be stored frozen at – 15°C or below and transported under appropriate conditions to maintain the required temperature. The shelf-life of Serum Eye Drops should be specified for a defined temperature(s) based on internal validation data and/or literature data. The shelf-life could be based on studies of the presumptive active components of Serum Eye Drops at the designated storage temperature. Once thawed and opened, the product should be stored at 2 - 6°C for a maximum of 24 hours or at room temperature for a maximum of 8 hours. Labelling The labelling should comply with relevant legislation and, where in place, international agreements. The following information must 301 Guide to the preparation, use and quality assurance of blood components be shown on the package label, dispenser label or contained in the component information leaflet, as appropriate (Directive 2002/98/EC, Annex III): • The name of the blood component and the applicable product code; • The volume or weight of the blood component; • The unique donation (identity) number; if Serum Eye Drops are derived from pooled sera the original donations must be traceable; • The producer’s identification; • The ABO and RhD groups; • The date of expiry; • The storage temperature; • The name of the anticoagulant solution (if any). The following additional information should be shown on the package label, dispenser label or contained in the component information leaflet, as appropriate: • If the component is intended for autologous use; • The date of donation; • Additional component information: irradiated, etc. (if appropriate). Warnings As storage and use after distribution is performed by the patient in a non-controlled environment, Serum Eye Drops require a strict protocol with special patient guidance for proper use and storage. The patient must be provided with written instructions for storage and handling of the eye drops at home, as well as information about the risk of, and signs of, potential bacterial contamination of the product and whom to contact if they have any concerns. Before use, the component should be thawed and the integrity of the blood container should be verified to exclude any defects or leakages. No insoluble precipitate should be visible on completion of the thaw procedure. 302 Chapter 7 Blood components for topical use or injection Viral transmission (hepatitis, HIV, etc.) is possible, despite careful donor selection and screening procedures. Certain systemic side-effects and reactions that can be caused by blood components for transfusion, such as allergic reactions, may also occur after use of Serum Eye Drops. Given the small droplet volume, of which only a small part will enter the blood stream, the likelihood of such a reaction is extremely low. The occurrence of a local hypersensitivity reaction resulting in eye irritation cannot be excluded. In rare cases, a protein deposit (e.g. immune complex deposition) may form on the surface of the eye. This can be corrected by temporary interruption of treatment. 303 Chapter 8 Pre‑deposit autologous donation"
8.0.,"Overview Pre-deposit autologous donation (PAD) refers to the transfusion of blood or blood components collected from an individual and transfused back to the same individual. Autologous transfusion techniques are used to avoid alloimmune complications of blood transfusion, and to reduce the risk of transfusion-associated infections. As with other clinical interventions, the risks and benefits of the various autologous transfusion procedures need to be carefully considered before deciding whether to proceed in an individual patient. PAD may be useful in rare circumstances where compatible allogeneic blood is not available, e.g. antibodies to high-incidence antigens. There are a number of disadvantages and risks associated with the use of PAD. For this reason, and as a consequence of the introduction of patient blood management approaches, its use is increasingly restricted in other clinical settings. PAD involves the collection, processing and storage of autologous blood components in the weeks preceding surgery for reinfusion in the perioperative period. Either whole blood or components collected by apheresis may be used. The incidence of severe adverse reactions and severe adverse events associated with the collection of 304 Chapter 8 Pre-deposit autologous donation autologous blood components has been shown to be significantly increased compared with allogeneic blood donors."
8.1.1.,"Role of the physician in charge of the patient The physician responsible for the overall care of the patient, usually the anaesthetist or surgeon, should request the preoperative collection. This request should identify: • The indication for PAD; • The underlying diagnosis; • The type and number of components required; • The date and location of scheduled surgery. The physician should inform the patient of the anticipated benefits, risks and constraints of PAD and autologous transfusion, and that allogeneic transfusion may still be required. Standards"
8.1.3.,"Contraindications and deferral criteria for PAD Appropriate autologous pre-deposit collection may be carried out safely in elderly patients. However, more careful consideration may need to be given in the case of a patient aged more than 70 years. 306 Chapter 8 Pre-deposit autologous donation Serious cardiac disease, depending on the clinical setting of blood collection, is a relative contraindication and assessment by a cardiologist may be required. Patients with unstable angina, severe aortic stenosis or uncontrolled hypertension should not be considered. In patients with a haemoglobin concentration between 100 g/L ("
8.1.4.,"Blood collection Surgical admission and the day of the surgical procedure should, as far as possible, be guaranteed. Sufficient time to enable optimal collection of blood should be allowed before surgery, but should not exceed the storage time of the collected blood component. Sufficient time should be given from the date and time of the final blood collection prior to surgery for the patient to make a full circulatory and volaemic recovery. This should preferably be 7 days, with a minimum of 72 hours. Iron and/or erythropoietin should be considered to raise the patient’s haemoglobin in conjunction with PAD. 307 Guide to the preparation, use and quality assurance of blood components For patients undergoing double unit red cell apheresis, shorter collection intervals can be accepted at the discretion of the blood establishment physician."
8.3.,"Record keeping Hospitals and blood establishments should ensure that the following records are retained for every patient in a PAD programme: • The date and type of surgery; • The name of the prescribing physician; • The time of transfusion, specifying whether blood was used during surgery or postoperatively; • The actual use of the prepared preoperative autologous blood components; • The concurrent use of perioperative autologous transfusion techniques; • The use of allogeneic blood components; • The occurrence of any adverse reactions."
9.0.,"Overview The aim of any immunohaematology laboratory is to perform the appropriate tests on the correct blood sample and to obtain accurate results to ensure that a compatible blood component is issued to the right patient. It is essential to obtain accurate results for tests such as ABO/RhD typing and antibody screening on the donor and patient, as well as compatibility testing. Antibody screening is performed to detect clinically significant non-ABO red cell antibodies. Positive results of screening tests should be investigated fully to identify antibody specificity. Errors at any stage of the performance of such tests can lead to transfusion of incompatible blood with significant adverse health effects for patients. These errors can be due to inadequate procedures leading to misidentification of samples from donors or patients, technical failures in testing or misinterpretation of results and transcription errors. Haemovigilance data indicate that, in some cases, a combination of factors contributes to error, with the original error being perpetuated or compounded by the lack of adequate procedural controls within the laboratory or at the bedside. 311 Guide to the preparation, use and quality assurance of blood components The implementation of a quality management system helps to reduce the number of technical, and more often procedural, errors made in laboratories. These include quality assurance measures such as the use of standard operating procedures, staff training, periodic assessment of the technical competence of staff, documentation and validation of techniques, reagents and equipment, procedures that monitor day-to-day reproducibility of test results and methods to detect errors in analytical procedures."
9.1.3.2.,A sample of the patient’s plasma/serum used for compatibility testing and/or antibody screening should be retained for a period of time after a transfusion.
9.3.2.,"Internal quality control Quality control of reagents and techniques Recommended quality control procedures are applied to the reagents used for manual and automated techniques. However, reagents for automated instruments are generally specific for that instrument. 314 Chapter 9 Immunohaematology Each new lot should be tested for control against specifications. For antigen testing, quality controls should include positive, preferably heterozygous, and negative controls. For antibody testing, a positive, preferably weak, control is included. The controls should be carried out with each test series or at least once on the day of use, provided the same lot numbers of reagents are used throughout. Maintenance and quality control of equipment Equipment used (in particular, centrifuges, automatic cell washers, incubators, refrigerators and freezers) should undergo regular maintenance and quality control in accordance with the manufacturers’ instructions. Equipment for automated blood grouping should also have system controls in accordance with the manufacturer’s instructions."
9.4.3.1.,"The ABO and RhD blood group and, when needed, other blood types should be determined on the patient’s blood sample before selecting and issuing components for transfusion. In an emergency, when a delay may be life threatening, components may be issued before all results of grouping and antibody screening are completed. In these situations, testing should be completed as soon as possible. The ABO and RhD blood group of patients tested for the first time should be based upon the results of two independent ABO and RhD tests. At least one of the ABO tests should include reverse grouping in patients ≥ 6 months old. Antibody screening and identification Standards"
9.5.1.3.,"Compatibility testing should be carried out on a sample taken no more than 3 days before the proposed transfusion for patients who have been transfused or have become pregnant during the last 3 months. In patients with autoantibodies or undergoing treatments that interfere with pre-transfusion testing (e.g. monoclonal antibody therapy), reduced frequency of antibody investigation may be considered if the patient is clinically stable and has formed no alloantibodies. The decision should be made in consultation between a transfusion medicine specialist, the laboratory director and the patient’s clinician, and be informed by a risk assessment."
9.5.5.,"Additional considerations Use of extended red cell antigen matching to avoid alloimmunisation Chronically transfused patients are at increased risk of developing red cell alloantibodies. Consideration may be given to providing red cell components matched for additional antigens to avoid this occurring. This may also apply to females of childbearing potential when selection of red cell components lacking clinically important antigens could be considered to avoid the future risk of HDFN. Infants less than 4 months of age and intrauterine transfusion (IUT) Red cell alloantibodies in the mother should be considered when selecting red cell components for the infant (< 4 months) or IUT. Postpartum, where the mother’s red cell antibody status is not known 323 Guide to the preparation, use and quality assurance of blood components and/or a maternal sample is not available, pre-transfusion testing should be performed on a sample from the infant. Emergencies and requirement for matching RhD matching in emergencies In emergencies when blood is transfused before the recipient’s blood group is known, males, and females who no longer have childbearing potential, may be transfused with O RhD-positive red cells for resuscitation pending full compatibility testing. In all but exceptional circumstances, females of childbearing potential should receive O RhD-negative red cells pending full compatibility testing. Clinical departments and blood banks should have policies in place to guide when this may occur, including a requirement to take samples for compatibility testing prior to transfusion even if proceeding before the result is available. Massive transfusion in immunised patients In cases of ongoing massive bleeding requiring repeated transfusion of red cells to immunised patients, red cells lacking corresponding antigens may become unavailable in requested numbers. Depending on the clinical status of the patient, transfusion of units positive for the corresponding antigens may be necessary. The decision to transfuse should be based on consultation between the patient’s clinician and a transfusion medicine specialist/laboratory director, taking into account the clinical significance of the antibody."
10.3.2.,Internal quality control Quality control of reagents and techniques Recommended quality control procedures are applied to TTI marker screening tests. Those performed on automated instruments are generally specific for that instrument. Each new lot should be tested for control against specifications. It is further recommended that the tests include an external weak positive control in order to allow for statistical process control. The controls should be carried out with each test series or at least once a day provided the same lot numbers of reagents are used throughout. Standard
10.4.1.3.,"If a confirmed infection by HBV, HCV or HIV or, where appropriate, another agent, is demonstrated on testing of a repeat donor, the blood establishment should undertake a look back procedure to identify previous potentially infectious donations. The look back procedure should ensure that: • The blood establishment informs the hospital in writing about the incident and advises the hospital to trace the recipient(s) of the implicated blood component(s) and to inform the treating physician about the potentially infectious transfusion as soon as possible; • The relevant organisation that carried out plasma fractionation is notified; • If the recipient is confirmed to be positive for the given infection, the incident is reported to the national haemovigilance system and/or competent authority. A risk assessment may be performed to determine which previous donations are at risk and thereby guide the extent of the look-back. For example, the availability of external negative test results, whether 333 Guide to the preparation, use and quality assurance of blood components pathogen inactivation was in place, what type of testing was used (e.g. ID NAT versus serology) and whether the donor had a documented seroconversion illness."
10.5.,"Classification of TTI testing Some infectious disease screening tests are always performed on all donations. Others are performed only when a risk is identified or on a subset of donations to meet the requirements for particular patient groups. TTI testing is classified as follows: • Mandatory blood donor screening tests include HIV, hepatitis B and hepatitis C. These tests are always performed on all donations. • Additional blood donor screening refers to testing in addition to HIV, hepatitis B and hepatitis C, that is performed on all donations. The decision to perform additional testing takes into account the epidemiological situation in any given region or country and other factors such as the effectiveness of any PIT that may be in place. Additional blood donor screening may always be performed on all donations (such as HEV NAT) or the introduction of such testing may be triggered by a change in epidemiological risk and only take place on all donations during a higher risk period (such as West Nile virus (WNV) NAT). • Selective blood donor screening of donations involves the application of a test on a subset of the overall donor population. Such testing may be in place routinely, such as the screening of donations for anti-CMV antibodies to establish a panel of anti-CMV negative components for dedicated use in highly susceptible patients. Other selective screening may be performed in response to the medical history provided by the donor, such as travel history (e.g. malaria enzyme immunoassay (EIA)). 334 Chapter 10 Screening for markers of transfusion-transmissible infection"
10.3.2.1.,"). The approaches currently used to confirm HIV or HCV infection consist of the use of a nationally established algorithm, which may include an alternative immunoassay (IA), western blot or recombinant immunoblots. Tests for antigens and the use of NAT may be of value in the interpretation of uncertain screening test results. The positive confirmatory test should be repeated on an additional sample taken as soon as possible; alternatively the donor can be referred to an external clinician for confirmation. Confirmation of HBV infection is usually based on specific HBsAg neutralisation, but anti-HBc and HBV NAT are also helpful in defining the infection status of the donor. The stage of infection of the donor may be determined using anti-HBc (total and IgM-specific) and HBe antigen/antibody (HBeAg/anti-HBe) testing results. It should be noted that following hepatitis B immunisation, a transient positive HBsAg result may be obtained and this can be identified by follow-up HBsAg testing of the donor and/or use of HBV NAT. 335 Guide to the preparation, use and quality assurance of blood components"
10.5.2.,Nucleic acid amplification techniques (NAT) The application of NAT techniques shortens the window period compared with serological testing and therefore has a positive impact on blood safety. Standards
